posting_id,date,country,city,industry,role_category,job_title,experience_level,work_mode,contract_type,language_requirement,salary_from,salary_to,skills_required,days_open
JP012566,2023-03-03,Switzerland,Zurich,Technology,Data Scientist,Quantitative Analyst,Senior (5+yr),Remote,Permanent,German Required,89401,99770,Python|Azure ML|Machine Learning|TensorFlow|R|Scikit-Learn,87
JP012567,2023-03-03,Germany,Dresden,Logistics,Data Scientist,Data Scientist,Mid (2-5yr),Hybrid,Permanent,German Required,60764,66499,Python|TensorFlow|SQL|R|Azure ML,42
JP012568,2023-03-03,Switzerland,Zurich,E-Commerce,Data Scientist,ML Engineer,Junior (0-2yr),Hybrid,Permanent,German Required,34164,47171,SQL|Scikit-Learn|TensorFlow|Python,9
JP012569,2023-03-03,Germany,Düsseldorf,Energy,BI Developer,BI Developer,Mid (2-5yr),Hybrid,Permanent,German Required,62269,68371,SAP BI|Power BI|Looker|Excel|DAX|SSRS,61
JP012570,2023-03-03,Germany,Frankfurt,E-Commerce,Data Manager,Data Manager,Mid (2-5yr),Hybrid,Permanent,German Required,56828,72993,Excel|Power BI|Stakeholder Management|Strategy|Agile|Leadership,65
JP012571,2023-03-03,Germany,Frankfurt,Logistics,Data Manager,Head of Data,Senior (5+yr),On-site,Freelance,English OK,80900,99055,Leadership|Strategy|Agile|Excel,90
JP012572,2023-03-03,Germany,Berlin,E-Commerce,Data Engineer,Data Platform Engineer,Mid (2-5yr),Remote,Permanent,German Required,57830,72496,Airflow|SQL|dbt|Databricks|Python|Spark,67
JP012573,2023-03-03,Germany,Nuremberg,Technology,Data Manager,Chief Data Officer,Senior (5+yr),Hybrid,Permanent,German Required,90884,95528,Leadership|Strategy|Power BI|Stakeholder Management|SQL|Excel,26
JP012574,2023-03-03,Germany,Nuremberg,Technology,Data Analyst,Business Analyst,Senior (5+yr),Hybrid,Freelance,English OK,77798,88299,Excel|Confluence|Python,41
JP012575,2023-03-04,Germany,Dresden,Automotive,Data Analyst,Data Analyst,Junior (0-2yr),On-site,Permanent,English OK,33077,34002,Power BI|SQL|Confluence|SAP,33
JP012576,2023-03-04,Germany,Hamburg,Logistics,Data Scientist,Quantitative Analyst,Mid (2-5yr),Remote,Fixed-term,German Required,59457,67241,R|SQL|Scikit-Learn,75
JP012577,2023-03-04,Switzerland,Basel,Logistics,Data Analyst,Business Analyst,Junior (0-2yr),Remote,Permanent,German Required,33395,35702,SAP|Tableau|Python|Excel,19
JP012578,2023-03-04,Germany,Munich,E-Commerce,BI Developer,BI Consultant,Junior (0-2yr),Hybrid,Freelance,German Required,34502,47139,SSRS|DAX|Excel|Power BI|Tableau,54
JP012579,2023-03-04,Germany,Berlin,Finance & Banking,Data Engineer,Data Platform Engineer,Senior (5+yr),Hybrid,Freelance,German Required,79951,80551,Docker|Airflow|Spark|dbt|SQL,86
JP012580,2023-03-04,Austria,Graz,Technology,Data Engineer,Pipeline Engineer,Junior (0-2yr),On-site,Permanent,German Required,36219,38958,Databricks|Spark|dbt,37
JP012581,2023-03-05,Switzerland,Lausanne,E-Commerce,BI Developer,Reporting Developer,Junior (0-2yr),Hybrid,Permanent,English OK,33970,49039,Power BI|SQL|SSRS|DAX,45
JP012582,2023-03-05,Austria,Innsbruck,Logistics,Data Manager,BI Manager,Mid (2-5yr),On-site,Freelance,German Required,55621,69516,Power BI|Excel|SQL|Stakeholder Management|Leadership|Agile,59
JP012583,2023-03-05,Germany,Stuttgart,Technology,Data Engineer,Data Engineer,Senior (5+yr),Remote,Freelance,German Required,94411,110501,Kafka|Airflow|dbt,13
JP012584,2023-03-05,Germany,Berlin,Logistics,Data Engineer,Data Platform Engineer,Senior (5+yr),Hybrid,Fixed-term,German Required,89907,107033,SQL|Databricks|Airflow,90
JP012585,2023-03-05,Germany,Berlin,Automotive,Data Manager,Chief Data Officer,Senior (5+yr),Hybrid,Fixed-term,German Required,88885,118416,Stakeholder Management|Strategy|Leadership,57
JP012586,2023-03-05,Switzerland,Basel,Consulting,Data Analyst,Reporting Analyst,Mid (2-5yr),Remote,Freelance,German Required,51881,72405,Confluence|SQL|SAP|Python|Tableau|Power BI,89
JP012587,2023-03-05,Germany,Berlin,E-Commerce,Data Scientist,Data Scientist,Mid (2-5yr),Remote,Permanent,German Required,51098,52138,SQL|TensorFlow|Statistics,19
JP012588,2023-03-05,Germany,Berlin,Automotive,Data Scientist,ML Engineer,Junior (0-2yr),Remote,Fixed-term,German Required,36961,38679,Python|SQL|R|Statistics|Scikit-Learn|TensorFlow,44
JP012589,2023-03-05,Switzerland,Basel,Technology,Data Manager,BI Manager,Junior (0-2yr),Hybrid,Freelance,German Required,34045,37859,Agile|Power BI|SQL|Leadership|Strategy|Stakeholder Management,30
JP012590,2023-03-05,Germany,Munich,Consulting,Data Analyst,Data Analyst,Junior (0-2yr),Remote,Permanent,German Required,35129,45685,Power BI|Confluence|SQL|Jira|Tableau,70
JP012591,2023-03-05,Germany,Dresden,Automotive,Data Manager,Analytics Manager,Senior (5+yr),On-site,Permanent,English OK,85761,92063,Strategy|SQL|Excel|Leadership,87
JP012592,2023-03-05,Switzerland,Zurich,Consulting,BI Developer,Tableau Developer,Junior (0-2yr),Remote,Fixed-term,German Required,35854,36143,SQL|SSRS|DAX,38
JP012593,2023-03-06,Germany,Frankfurt,Media,Data Scientist,AI Analyst,Senior (5+yr),Hybrid,Freelance,German Required,89518,101341,Statistics|R|Python|Machine Learning|SQL|Scikit-Learn,76
JP012594,2023-03-06,Switzerland,Basel,Manufacturing,Data Engineer,ETL Developer,Senior (5+yr),Hybrid,Permanent,German Required,87153,108998,dbt|Azure|Airflow,73
JP012595,2023-03-06,Switzerland,Basel,Technology,BI Developer,BI Developer,Senior (5+yr),On-site,Permanent,German Required,79702,112569,Power BI|Tableau|SQL,88
JP012596,2023-03-06,Germany,Nuremberg,Technology,BI Developer,Tableau Developer,Senior (5+yr),Hybrid,Freelance,German Required,93592,94481,Power BI|Looker|SSRS,66
JP012597,2023-03-06,Germany,Cologne,Energy,BI Developer,Power BI Developer,Junior (0-2yr),On-site,Permanent,German Required,35237,41279,Looker|SSRS|Power BI,36
JP012598,2023-03-06,Austria,Innsbruck,Energy,BI Developer,Reporting Developer,Senior (5+yr),Hybrid,Fixed-term,German Required,78220,93911,DAX|SAP BI|Power BI|Tableau|Excel|SSRS,72
JP012599,2023-03-06,Austria,Linz,Technology,Data Manager,Chief Data Officer,Senior (5+yr),Hybrid,Permanent,German Required,80908,90622,Stakeholder Management|Strategy|Agile|Excel|Leadership,11
JP012600,2023-03-06,Austria,Vienna,Finance & Banking,Data Engineer,ETL Developer,Mid (2-5yr),Hybrid,Permanent,German Required,53611,64338,Airflow|SQL|Kafka|Spark|Python|Docker,52
JP012601,2023-03-06,Switzerland,Bern,Finance & Banking,Data Engineer,ETL Developer,Junior (0-2yr),Hybrid,Fixed-term,German Required,34847,42860,Azure|Kafka|Docker,42
JP012602,2023-03-06,Switzerland,Bern,Healthcare,Data Engineer,Data Platform Engineer,Senior (5+yr),On-site,Permanent,German Required,80181,84704,Docker|Kafka|Azure|Airflow,78
JP012603,2023-03-06,Switzerland,Lausanne,Automotive,BI Developer,BI Consultant,Mid (2-5yr),Hybrid,Permanent,English OK,50165,62894,DAX|SQL|SAP BI,60
JP012604,2023-03-06,Switzerland,Bern,Healthcare,Data Engineer,ETL Developer,Mid (2-5yr),On-site,Freelance,German Required,51243,60745,Azure|Databricks|Python|Docker|dbt,44
JP012605,2023-03-06,Germany,Düsseldorf,Technology,Data Analyst,Data Analyst,Junior (0-2yr),Hybrid,Permanent,German Required,34945,46858,Excel|Power BI|Jira|SQL|Python,47
JP012606,2023-03-06,Germany,Munich,Automotive,Data Engineer,Big Data Engineer,Junior (0-2yr),Hybrid,Permanent,German Required,34482,37558,Databricks|Airflow|SQL|Spark,21
JP012607,2023-03-06,Germany,Nuremberg,Consulting,Data Analyst,Reporting Analyst,Senior (5+yr),Hybrid,Permanent,German Required,77136,102605,Jira|Power BI|Excel,89
JP012608,2023-03-06,Germany,Düsseldorf,Manufacturing,Data Analyst,Data Analyst,Mid (2-5yr),Hybrid,Freelance,German Required,54174,61257,Power BI|Python|Excel|Jira|SAP|SQL,38
JP012609,2023-03-06,Germany,Frankfurt,Logistics,BI Developer,BI Consultant,Junior (0-2yr),Hybrid,Permanent,German Required,32691,47609,Tableau|SAP BI|DAX|SQL|Excel,8
JP012610,2023-03-06,Switzerland,Zurich,Technology,Data Engineer,ETL Developer,Mid (2-5yr),Hybrid,Fixed-term,German Required,53403,58908,Kafka|Docker|Airflow|Azure|dbt|SQL,43
JP012611,2023-03-06,Germany,Hamburg,E-Commerce,Data Manager,Head of Data,Junior (0-2yr),On-site,Permanent,English OK,33676,42849,Power BI|Strategy|Excel|Agile,63
JP012612,2023-03-06,Germany,Nuremberg,Logistics,Data Analyst,Reporting Analyst,Junior (0-2yr),Hybrid,Permanent,German Required,35663,38629,SAP|Python|Power BI|Tableau|SQL,87
JP012613,2023-03-06,Germany,Hamburg,Finance & Banking,Data Engineer,Pipeline Engineer,Mid (2-5yr),On-site,Fixed-term,German Required,51180,64469,Docker|SQL|dbt,67
JP012614,2023-03-06,Switzerland,Bern,Energy,Data Scientist,ML Engineer,Junior (0-2yr),Hybrid,Freelance,English OK,33335,49082,TensorFlow|Statistics|Azure ML|Machine Learning,75
JP012615,2023-03-06,Germany,Berlin,Healthcare,Data Analyst,Business Analyst,Junior (0-2yr),Hybrid,Permanent,English OK,32057,44441,Excel|Confluence|SQL|Power BI,33
JP012616,2023-03-06,Germany,Hamburg,E-Commerce,Data Manager,Chief Data Officer,Mid (2-5yr),Hybrid,Fixed-term,German Required,52340,55578,Power BI|SQL|Stakeholder Management,45
JP012617,2023-03-06,Austria,Vienna,Finance & Banking,Data Analyst,Junior Data Analyst,Senior (5+yr),On-site,Permanent,German Required,91972,102956,Jira|Confluence|SQL|Tableau|SAP|Python,57
JP012618,2023-03-06,Germany,Cologne,Manufacturing,Data Engineer,Data Platform Engineer,Junior (0-2yr),Hybrid,Permanent,German Required,36953,49206,Airflow|Docker|dbt,43
JP012619,2023-03-06,Austria,Vienna,Energy,BI Developer,Reporting Developer,Mid (2-5yr),Hybrid,Permanent,German Required,54902,64332,SQL|Excel|Tableau|DAX,31
JP012620,2023-03-06,Austria,Vienna,Finance & Banking,Data Engineer,ETL Developer,Junior (0-2yr),Hybrid,Freelance,German Required,33415,41965,Azure|SQL|Python|Airflow|dbt,44
JP012621,2023-03-06,Germany,Hamburg,Consulting,Data Manager,BI Manager,Senior (5+yr),Hybrid,Permanent,German Required,78350,81843,Agile|Stakeholder Management|Power BI|Leadership|Strategy|Excel,72
JP012622,2023-03-06,Switzerland,Geneva,Media,Data Engineer,Data Engineer,Senior (5+yr),Hybrid,Permanent,English OK,89473,91008,Spark|Python|Docker,34
JP012623,2023-03-06,Germany,Munich,Finance & Banking,Data Analyst,BI Analyst,Senior (5+yr),Hybrid,Permanent,German Required,96187,101552,Power BI|Confluence|SQL|Jira|Excel,70
JP012624,2023-03-06,Germany,Cologne,Technology,Data Manager,Chief Data Officer,Junior (0-2yr),On-site,Permanent,German Required,39727,48868,Strategy|Power BI|Stakeholder Management|Agile|Leadership|SQL,87
JP012625,2023-03-06,Germany,Stuttgart,Automotive,Data Analyst,Data Analyst,Senior (5+yr),Hybrid,Freelance,German Required,84648,93284,Tableau|Excel|Python|Jira|SAP|SQL,40
JP012626,2023-03-06,Germany,Berlin,Technology,Data Engineer,Data Platform Engineer,Junior (0-2yr),Hybrid,Freelance,English OK,38260,47436,Kafka|dbt|SQL|Azure,83
JP012627,2023-03-06,Switzerland,Zurich,Energy,Data Manager,Head of Data,Mid (2-5yr),Remote,Fixed-term,English OK,56078,61374,Leadership|Power BI|Strategy,86
JP012628,2023-03-06,Germany,Leipzig,Consulting,Data Engineer,Data Engineer,Junior (0-2yr),Hybrid,Permanent,German Required,34724,42633,Azure|Databricks|Airflow|Spark,9
JP012629,2023-03-06,Germany,Stuttgart,Energy,Data Manager,Data Manager,Mid (2-5yr),Hybrid,Fixed-term,German Required,51075,62314,Leadership|Stakeholder Management|Strategy|Excel|SQL,31
JP012630,2023-03-06,Germany,Leipzig,Automotive,Data Scientist,Quantitative Analyst,Junior (0-2yr),Hybrid,Freelance,German Required,38783,39328,Azure ML|TensorFlow|SQL|R|Scikit-Learn,35
JP012631,2023-03-06,Austria,Graz,Energy,Data Engineer,Pipeline Engineer,Mid (2-5yr),Hybrid,Freelance,English OK,52758,62660,Spark|Docker|SQL|Airflow|dbt,20
JP012632,2023-03-06,Germany,Frankfurt,Finance & Banking,Data Analyst,Reporting Analyst,Mid (2-5yr),Hybrid,Freelance,German Required,50300,72097,SQL|Jira|Power BI|Confluence|Python,69
JP012633,2023-03-06,Germany,Hamburg,Energy,Data Manager,Head of Data,Senior (5+yr),Hybrid,Permanent,German Required,89673,89695,Power BI|Agile|Excel,30
JP012634,2023-03-06,Germany,Düsseldorf,Logistics,Data Engineer,Big Data Engineer,Senior (5+yr),On-site,Permanent,German Required,84728,113056,dbt|Docker|Airflow,7
JP012635,2023-03-06,Germany,Munich,Logistics,Data Engineer,ETL Developer,Junior (0-2yr),Remote,Permanent,German Required,38431,41780,Azure|Python|Docker|dbt|Databricks,7
JP012636,2023-03-06,Germany,Düsseldorf,E-Commerce,Data Analyst,BI Analyst,Mid (2-5yr),On-site,Freelance,German Required,60244,62333,Confluence|Python|Excel|SQL|Jira,25
JP012637,2023-03-06,Germany,Dresden,Media,Data Scientist,Research Analyst,Senior (5+yr),Hybrid,Fixed-term,English OK,94011,116250,Azure ML|Statistics|R|Python|SQL|TensorFlow,87
JP012638,2023-03-06,Germany,Hamburg,Healthcare,Data Manager,BI Manager,Mid (2-5yr),Hybrid,Freelance,German Required,62038,65256,Stakeholder Management|Power BI|SQL,86
JP012639,2023-03-06,Germany,Hamburg,Healthcare,Data Engineer,Big Data Engineer,Mid (2-5yr),Remote,Permanent,German Required,57324,68926,Spark|Python|Airflow,7
JP012640,2023-03-06,Germany,Hamburg,E-Commerce,Data Analyst,Data Analyst,Junior (0-2yr),Hybrid,Freelance,English OK,32831,49666,SAP|Python|Excel|Confluence|Power BI,58
JP012641,2023-03-06,Germany,Cologne,Logistics,BI Developer,Tableau Developer,Junior (0-2yr),Remote,Permanent,German Required,32501,39436,Power BI|SSRS|SAP BI|Tableau|DAX|Excel,25
JP012642,2023-03-07,Austria,Salzburg,Media,Data Scientist,ML Engineer,Senior (5+yr),Hybrid,Permanent,German Required,94924,111750,SQL|Python|Scikit-Learn,81
JP012643,2023-03-07,Austria,Linz,Healthcare,Data Engineer,Data Engineer,Mid (2-5yr),Hybrid,Freelance,German Required,58057,61216,Databricks|Docker|Python,30
JP012644,2023-03-07,Germany,Cologne,Media,Data Scientist,Quantitative Analyst,Junior (0-2yr),On-site,Fixed-term,German Required,38361,41566,Scikit-Learn|TensorFlow|Machine Learning|SQL,45
JP012645,2023-03-07,Germany,Hamburg,Finance & Banking,Data Manager,Head of Data,Senior (5+yr),Hybrid,Permanent,German Required,87114,117314,Strategy|Stakeholder Management|SQL|Agile|Leadership,77
JP012646,2023-03-07,Germany,Cologne,Automotive,Data Engineer,Big Data Engineer,Mid (2-5yr),Hybrid,Freelance,German Required,62018,69920,Python|Docker|Airflow|dbt|Spark,79
JP012647,2023-03-07,Germany,Leipzig,Finance & Banking,Data Engineer,Data Platform Engineer,Senior (5+yr),Remote,Freelance,German Required,79952,99362,Databricks|Spark|Python|Docker|dbt,90
JP012648,2023-03-07,Germany,Düsseldorf,Technology,Data Manager,Chief Data Officer,Senior (5+yr),Hybrid,Freelance,German Required,79107,83590,Strategy|Stakeholder Management|SQL|Agile|Excel|Leadership,37
JP012649,2023-03-07,Germany,Cologne,Technology,Data Engineer,ETL Developer,Senior (5+yr),Hybrid,Permanent,German Required,90212,106512,Airflow|SQL|Databricks,12
JP012650,2023-03-07,Germany,Stuttgart,Technology,Data Scientist,AI Analyst,Mid (2-5yr),Hybrid,Permanent,German Required,50693,72203,Python|Machine Learning|Statistics|R|TensorFlow,90
JP012651,2023-03-07,Switzerland,Lausanne,Technology,BI Developer,Tableau Developer,Junior (0-2yr),On-site,Freelance,German Required,40342,46181,Tableau|Looker|Excel|SQL|SAP BI|DAX,24
JP012652,2023-03-07,Switzerland,Lausanne,Finance & Banking,Data Analyst,Business Analyst,Junior (0-2yr),Remote,Permanent,German Required,33623,49976,Tableau|Excel|SQL|Jira|Python,55
JP012653,2023-03-07,Switzerland,Zurich,Consulting,BI Developer,BI Developer,Mid (2-5yr),Hybrid,Fixed-term,German Required,53859,61338,SAP BI|SQL|Tableau|SSRS|DAX|Looker,88
JP012654,2023-03-07,Austria,Linz,Manufacturing,Data Manager,Chief Data Officer,Junior (0-2yr),Hybrid,Permanent,German Required,37831,48155,SQL|Agile|Excel|Stakeholder Management|Strategy|Power BI,12
JP012655,2023-03-07,Germany,Frankfurt,Healthcare,Data Analyst,Junior Data Analyst,Senior (5+yr),Hybrid,Permanent,German Required,78567,84931,Power BI|Jira|Confluence|Excel,25
JP012656,2023-03-07,Germany,Düsseldorf,Finance & Banking,BI Developer,Power BI Developer,Junior (0-2yr),On-site,Permanent,German Required,38927,49622,SQL|DAX|SSRS,28
JP012657,2023-03-07,Switzerland,Geneva,Healthcare,Data Manager,BI Manager,Junior (0-2yr),Hybrid,Permanent,English OK,38993,46647,Leadership|SQL|Agile,53
JP012658,2023-03-07,Germany,Frankfurt,Manufacturing,Data Scientist,Research Analyst,Mid (2-5yr),Hybrid,Freelance,German Required,54935,62509,Statistics|Python|SQL|R|TensorFlow|Azure ML,87
JP012659,2023-03-08,Germany,Dresden,Healthcare,Data Manager,Head of Data,Junior (0-2yr),Hybrid,Permanent,German Required,33234,42020,Leadership|Power BI|Strategy|Stakeholder Management|Excel|SQL,34
JP012660,2023-03-08,Germany,Nuremberg,Manufacturing,Data Scientist,ML Engineer,Junior (0-2yr),Remote,Fixed-term,German Required,40121,48232,TensorFlow|SQL|Statistics,84
JP012661,2023-03-08,Germany,Nuremberg,Logistics,Data Analyst,Business Analyst,Junior (0-2yr),Hybrid,Freelance,German Required,33379,47104,Python|SAP|Confluence|Power BI,55
JP012662,2023-03-08,Switzerland,Zurich,Automotive,BI Developer,Power BI Developer,Senior (5+yr),Remote,Fixed-term,English OK,94770,101867,Power BI|Excel|SSRS,33
JP012663,2023-03-08,Germany,Stuttgart,Healthcare,BI Developer,Tableau Developer,Junior (0-2yr),Hybrid,Fixed-term,German Required,36611,39740,Power BI|SSRS|SQL,46
JP012664,2023-03-08,Austria,Linz,Consulting,Data Engineer,Pipeline Engineer,Junior (0-2yr),Hybrid,Fixed-term,German Required,37070,47181,SQL|Python|Azure|Kafka,51
JP012665,2023-03-08,Germany,Hamburg,Consulting,Data Engineer,ETL Developer,Senior (5+yr),Hybrid,Fixed-term,German Required,91683,100591,Spark|SQL|Kafka,15
JP012666,2023-03-08,Germany,Stuttgart,Automotive,Data Analyst,Junior Data Analyst,Junior (0-2yr),On-site,Permanent,German Required,32768,46716,Power BI|SQL|Jira|Tableau|Python|Confluence,62
JP012667,2023-03-08,Germany,Cologne,Manufacturing,BI Developer,BI Consultant,Senior (5+yr),On-site,Permanent,English OK,87447,101841,Tableau|SAP BI|SQL|SSRS|DAX,87
JP012668,2023-03-08,Germany,Leipzig,Logistics,Data Scientist,Quantitative Analyst,Mid (2-5yr),Hybrid,Permanent,English OK,61905,71485,Machine Learning|Python|Azure ML|R|Scikit-Learn,50
JP012669,2023-03-08,Germany,Düsseldorf,Logistics,Data Analyst,Junior Data Analyst,Senior (5+yr),Hybrid,Permanent,German Required,77751,109269,Tableau|Confluence|SAP|Jira|Excel,19
JP012670,2023-03-08,Switzerland,Geneva,Healthcare,Data Analyst,Junior Data Analyst,Junior (0-2yr),Hybrid,Permanent,German Required,40573,49646,Power BI|Jira|Tableau|SQL|Confluence|Python,27
JP012671,2023-03-08,Germany,Cologne,Consulting,Data Manager,Data Manager,Junior (0-2yr),Hybrid,Freelance,German Required,37998,41045,Stakeholder Management|Excel|Leadership,36
JP012672,2023-03-08,Switzerland,Basel,Finance & Banking,Data Scientist,ML Engineer,Mid (2-5yr),Hybrid,Permanent,German Required,59920,70745,Azure ML|Machine Learning|Scikit-Learn|Python,12
JP012673,2023-03-08,Germany,Leipzig,Healthcare,Data Manager,Data Manager,Senior (5+yr),Remote,Permanent,English OK,92068,119506,Excel|Strategy|Power BI|Leadership,87
JP012674,2023-03-08,Switzerland,Zurich,Finance & Banking,Data Scientist,AI Analyst,Mid (2-5yr),Hybrid,Permanent,German Required,59230,70862,Statistics|Machine Learning|SQL,81
JP012675,2023-03-08,Germany,Berlin,Media,Data Manager,Analytics Manager,Senior (5+yr),Hybrid,Freelance,English OK,79260,117582,Agile|Stakeholder Management|Excel|Leadership,10
JP012676,2023-03-08,Austria,Graz,Manufacturing,Data Manager,Data Manager,Senior (5+yr),Hybrid,Fixed-term,German Required,96148,114756,Agile|Strategy|SQL|Excel|Leadership|Power BI,87
JP012677,2023-03-08,Switzerland,Lausanne,E-Commerce,Data Scientist,Research Analyst,Senior (5+yr),Remote,Freelance,German Required,92883,104164,Machine Learning|Azure ML|Scikit-Learn|R,86
JP012678,2023-03-08,Germany,Frankfurt,Manufacturing,Data Manager,Analytics Manager,Junior (0-2yr),Hybrid,Permanent,English OK,40782,43852,Agile|Stakeholder Management|Strategy|Excel,79
